year,month,hou,首迁期,本候灯下白背飞虱虫量（头）,本侯灯下褐飞虱虫量（头）,本候灯下稻飞虱合计,1000hPa_air,925hPa_air,850hPa_air,1000hPa_omega,925hPa_omega,850hPa_omega,1000hPa_rhum,925hPa_rhum,850hPa_rhum,1000hPa_wind,925hPa_wind,850hPa_wind,1000hPa_azimuth,925hPa_azimuth,850hPa_azimuth,1000hPa_number,925hPa_number,850hPa_number
2006,11,5,2006-05-25 00:00:00,0,0,0,15.3637531280518,11.8562503576279,8.63625507354736,-0.0236145257949829,-0.0509145021438599,-0.0582645654678345,96.2500152587891,96.2125152587891,90.7125152587891,3.34307194552416,4.83690859011361,4.30184654441421,113.322951026304,96.4422410391692,143.401900421647,5,4,6
2006,11,6,2006-05-25 00:00:00,0,0,0,10.7887515306473,6.89375462532043,4.65000763982534,0.0181478977203369,0.0286980152130127,0.0221980094909668,94.0750152587891,92.1000152587891,87.3125152587891,3.4463846159353,4.26356272779614,2.75096636466276,148.615886697734,92.8498158576354,225.441227814648,6,4,9
2006,12,1,2006-05-25 00:00:00,0,0,0,8.88125479221344,5.62875362634659,3.52625271826982,0.0125979661941528,0.0311230421066284,0.039123010635376,74.8125144958496,65.650012588501,46.4250076293945,4.14340845180456,5.21421920236713,3.42731621578244,102.267212510672,59.1972346202043,101.191940669662,4,3,4
2006,12,2,2006-05-25 00:00:00,0,0,0,10.1425020217896,7.24375777691603,6.36250014901161,-0.0170394420623779,-0.0133020401000977,0.0035979747772216,88.9000150680542,87.0625152587891,75.6250143051147,4.21633335339124,4.86138919884696,4.75393365608928,107.269447817236,65.6369601395866,257.603568077355,5,3,10
2006,12,3,2006-05-25 00:00:00,0,0,0,9.74000728130341,6.89125521183014,5.60750583410263,0.0131730318069458,0.0341229677200317,0.0425605773925781,80.1250143051147,69.7125127792358,58.9500099182129,2.77939023357549,2.99175497488977,4.77626414548673,139.140810363739,193.986285848488,286.878944809143,6,7,11
2006,12,4,2006-05-25 00:00:00,0,0,0,6.27000433206558,3.90000755786896,1.14000390917063,0.0284605264663696,0.0784979104995727,0.116372990608215,50.5125080108643,30.5125036239624,14.3875003814697,3.80418909762965,5.94036393817533,6.67052124183753,91.5119753014258,103.582303283545,103.889449949786,4,4,4
2006,12,5,2006-05-25 00:00:00,0,0,0,9.70750303268433,7.60625612735748,4.21500845551491,0.0225979328155518,0.0484978914260864,0.0588605403900146,66.2750127792358,50.0250087738037,35.0875053405762,3.13226098830949,4.43527024940912,4.54145837994388,53.4875122256972,63.9462021531376,83.3464906562743,3,3,4
2006,12,6,2006-05-25 00:00:00,0,0,0,7.67396329840024,4.93021293357015,2.4156330836316,0.013966699441274,0.0365605155626933,0.0484979748725891,74.22918065389,65.5104293823242,45.8229249318441,4.2099033403385,5.08727458717656,4.16776811271956,46.2262412129011,71.1956854225915,142.519846423465,3,3,6
2008,1,1,2008-06-11 00:00:00,0,0,0,5.02375493226573,2.81625670082867,0.702502373233438,0.0155354976654053,0.0453605175018311,0.0478981494903564,47.5875078201294,28.9625032424927,14.7375011444092,2.09615222561039,2.73761772652801,3.41687077457186,132.914882529836,153.553317789119,190.259710647797,5,6,7
2008,1,2,2008-06-11 00:00:00,0,0,0,13.9750019073486,13.0225086212158,8.96625998020172,0.0120854139328003,0.0159354448318481,0.0142103910446167,73.1375141143799,57.8500102996826,60.375012588501,1.83139308924546,4.05186992690748,7.53755837168938,133.327609314283,193.793258544532,239.577517716741,5,7,9
2008,1,3,2008-06-11 00:00:00,0,0,0,5.84875801056623,2.41500553069636,1.31375584222376,-0.0117644309997559,-0.0061396360397338,0.00658540725708,88.6875152587891,89.0250152587891,85.8375152587891,6.40880689360188,7.75397297430539,3.50118574632105,90.4917413790934,88.9029442809199,116.18998614132,4,4,5
2008,1,4,2008-06-11 00:00:00,0,0,0,4.23875275701284,1.18875426985323,-0.0775009840726852,-0.0360770463943481,-0.0395644426345825,-0.0375770330429077,92.0000152587891,91.9875152587891,87.5125152587891,5.25027439771117,6.44455399958449,5.3687210654164,37.2211192761291,75.7198717836434,175.812633379992,2,4,7
2008,1,5,2008-06-11 00:00:00,0,0,0,1.33000634908676,-2.03374639600515,-1.32374426871538,-0.0232769966125488,-0.0022520303726196,-0.0025145053863525,86.6375152587891,81.6500150680542,75.1500141143799,5.04133377346715,5.44812841075949,3.88200671336291,18.910854903698,42.7015537996334,263.250359669335,2,2,10
2008,1,6,2008-06-11 00:00:00,0,0,0,0.825006061854462,-2.85520406564077,-2.45103942975402,-0.025908350944519,-4.37100728352865e-05,-0.007293701171875,91.7604319254557,85.3333485921224,78.875014146169,4.8087444431408,5.27343553400926,3.69343925022406,18.6388855559357,39.9115133498911,217.470544267459,2,2,8
2008,2,1,2008-06-11 00:00:00,0,0,0,1.41250604456291,-1.55375218810514,-2.33124240189791,-0.004827070236206,0.0120355606079102,0.0050355434417724,91.6375152587891,79.3125141143799,67.4375120162964,4.0041175281954,5.38911741445547,3.40754720907463,160.250563463558,46.710729187557,150.315301113996,6,3,6
2008,2,2,2008-06-11 00:00:00,0,0,0,0.710009744763374,-3.02249760776758,-5.49000096321106,0.0113979339599609,0.0349979162216187,0.0359853506088257,81.1875152587891,67.162512588501,39.8875064849854,4.0893906874988,5.8453291269772,3.06866120990405,89.6750460109558,38.3544866012777,83.6230051611604,4,2,4
2008,2,3,2008-06-11 00:00:00,0,0,0,1.72625424265862,-2.0849899854511,-5.27999115586281,-0.0001895904541015,0.0284979820251465,0.0358479022979736,60.2125114440918,42.8750070571899,24.6250020980835,3.63591961515056,5.21287358281962,3.92087516188268,96.2770884225114,32.0296224917842,92.6275058387333,4,2,4
2008,2,4,2008-06-11 00:00:00,0,0,0,6.30750424861908,3.06375573053956,0.947506699338555,-0.0050019741058349,0.0132855892181396,0.0057355403900146,81.7750148773193,70.6500123977661,58.212509727478,3.89197314318573,4.15897559962635,1.81228706878819,63.1524914074588,78.8028629364909,180.583572927602,3,4,7
2008,2,5,2008-06-11 00:00:00,0,0,0,10.0625032901764,7.12500469386578,5.48125759214163,-0.0030394315719604,0.0097854375839233,0.0120605230331421,83.7250152587891,75.9250146865845,65.3750120162964,4.23441476569129,5.81708106305606,6.26125125145592,122.761853629544,143.840473290042,211.499271700859,5,6,8
2008,2,6,2008-06-11 00:00:00,0,0,0,7.22969597578049,3.45781676843762,-0.970308739691973,0.0094824135303497,0.0402010381221771,0.0650761425495148,61.6250109672546,48.0156314373016,36.4687538146973,2.93983428619828,5.38001888974627,6.20634540506318,220.144407167023,238.987527658564,239.979474794037,8,9,9
2008,3,1,2008-06-11 00:00:00,0,0,0,10.9287540197372,9.01875936985016,3.98750755041838,0.0151354312896729,0.0419479370117187,0.0824230194091797,56.2750101089478,26.4125015258789,21.3375,2.78558342407332,4.70449233293593,5.69947026948021,145.333779320986,227.847665579835,306.743767836466,6,9,11
2008,3,2,2008-06-11 00:00:00,0,0,0,10.8450030326843,8.13750779628754,5.61750184297562,0.0062980413436889,0.0185229301452637,0.0132480382919312,88.0125152587891,73.500013923645,55.7875089645386,2.33191619833476,2.87646588200916,3.62464788762656,95.6122993325904,185.787535328469,240.157769079336,4,7,9
2008,3,3,2008-06-11 00:00:00,0,0,0,15.2900058746338,13.3762546539307,10.4087589263916,-0.0061396598815918,0.0137104272842407,0.0168479919433594,84.4750152587891,66.9750135421753,45.4625078201294,2.84743289028128,3.63764731878947,2.57111090541769,95.7338243050057,125.645239106599,217.246075176277,4,5,8
2008,3,4,2008-06-11 00:00:00,0,0,0,14.0750064849854,11.0262576818466,9.39750854969025,0.006797981262207,0.032835578918457,0.0407853364944458,92.3250152587891,86.8875150680542,68.5625122070312,3.18267682582399,4.89253260887559,4.76740614428056,137.109895604152,163.210105799721,190.856065654557,6,6,7
2008,3,5,2008-06-11 00:00:00,0,0,0,14.1925052642822,11.4225086212158,7.85250563621521,0.016835355758667,0.0222479820251465,0.0390604019165039,79.8250144958496,64.7625106811523,52.7250074386597,2.18891861170787,4.52439486579551,6.63043628122965,226.356563499033,276.33005117364,299.070424177214,9,10,11
2008,3,6,2008-06-11 00:00:00,0,0,0,14.5885499318441,11.9541720151901,9.51875988642375,0.0007895827293396,0.0008417566617329,-0.0081478953361511,85.6666819254557,73.239596525828,55.9479250907898,3.97117959642548,6.34861560032505,6.8553789316908,89.591848006489,119.666846404567,179.898171498432,4,5,7
2008,4,1,2008-06-11 00:00:00,0,0,0,15.0837558746338,11.2312594652176,8.41875927448273,-0.0060145378112793,0.0110979557037354,-0.0077519416809082,86.0500148773193,80.7875133514404,72.5625123977661,2.25439241848387,3.68169497179505,6.18266545860725,167.215353946585,217.926606949785,253.178064974177,7,8,9
2008,4,2,2008-06-11 00:00:00,0,0,0,19.6887500762939,16.8737552642822,14.216255569458,-0.0094020366668701,0.003310489654541,-0.0029394388198852,91.7000152587891,85.5750152587891,71.4500131607056,3.86464958206542,7.03264845750394,8.03572794049909,171.507179557291,202.252883932896,223.255256403179,7,8,8
2008,4,3,2008-06-11 00:00:00,0,0,0,16.0637577056885,12.2675067901611,10.5987521648407,-0.0175771236419678,-0.0091519832611084,-0.0164894819259644,94.9875152587891,93.4750152587891,89.7875152587891,3.11687110966597,3.75863669878232,3.54046973706776,69.0495423260755,120.487546700399,259.571847762866,3,5,10
2008,4,4,2008-06-11 00:00:00,0,0,0,18.6950077056885,15.2650074005127,13.341255569458,-0.0240395784378052,-0.0026396036148071,-0.0015395641326904,91.5500152587891,87.7375152587891,75.125013923645,3.68292192270251,6.00895703857407,5.94804363152307,90.1789795719938,175.327793544319,245.395889732196,4,7,9
