year,month,hou,首迁期,本候灯下白背飞虱虫量（头）,本侯灯下褐飞虱虫量（头）,本候灯下稻飞虱合计,1000hPa_air,925hPa_air,850hPa_air,1000hPa_omega,925hPa_omega,850hPa_omega,1000hPa_rhum,925hPa_rhum,850hPa_rhum,1000hPa_wind,925hPa_wind,850hPa_wind,1000hPa_azimuth,925hPa_azimuth,850hPa_azimuth,1000hPa_number,925hPa_number,850hPa_number
2006,9,1,2006-05-10,0,0,0,30.2262577056885,25.9737522125244,22.0300052642822,-0.0425395727157593,-0.0380644559860229,-0.0134270906448364,93.1250152587891,93.1250152587891,84.2500152587891,2.04203732140019,2.22508181176692,3.26971611371373,209.074549358547,208.121458336878,225.808367928843,8,8,9
2006,9,2,2006-05-10,0,0,0,26.8925006866455,22.6437534332275,18.3200092315674,-0.0382145404815674,-0.0417020559310913,-0.0523020029067993,93.3625152587891,93.3625152587891,89.1875152587891,2.46125669652592,2.86694772153877,4.6957724013776,102.312788407793,100.736325840384,173.101410766387,4,4,7
2006,9,3,2006-05-10,0,0,0,25.441255569458,21.1137546539307,16.8700061798096,-0.0187520265579224,-0.0212144374847412,-0.0314395189285278,85.5875152587891,85.5875152587891,82.8250152587891,1.31944141668098,1.9966436829745,3.57305086114189,113.643689977729,37.0918617211257,57.8130484627886,5,2,3
2006,9,4,2006-05-10,0,0,0,26.3637592315674,22.1387546539307,17.7137546539307,-0.0497520446777344,-0.0497771263122559,-0.0580020427703857,95.0625152587891,95.0625152587891,91.5500152587891,1.48077253533878,1.77952656820937,2.70049998670266,187.298871726055,111.97373031164,131.697098833501,7,5,5
2006,9,5,2006-05-10,0,0,0,26.7325016021729,22.4437564849854,18.1962574005127,-0.0151771068572998,-0.0245145559310913,-0.0204269409179688,91.7000152587891,91.7000152587891,87.2500152587891,1.28937604712766,1.72457931281334,3.67995017084179,198.499292000282,132.456494926665,134.168569847395,8,5,5
2006,9,6,2006-05-10,0,0,0,28.203755569458,23.8625110626221,19.4562580108643,-0.0290770292282104,-0.0354270458221436,-0.0387771606445313,93.3125152587891,93.3125152587891,89.9625152587891,1.34008299765143,1.399124797309,3.74926265466192,148.427420350404,137.675885526169,124.508200999606,6,6,5
2006,10,1,2006-05-10,0,0,0,26.8825077056885,22.4762561798096,18.0200016021729,-0.0429270505905151,-0.0498395681381226,-0.0599520444869995,93.6125152587891,93.6125152587891,93.3125152587891,1.98800996121281,2.34821524622958,5.16670857494197,90.4799552696846,93.2763822263439,111.791996744031,4,4,5
2006,10,2,2006-05-10,0,0,0,25.9750064849854,21.7612522125244,17.3800052642822,-0.054952073097229,-0.0593395709991455,-0.0856144666671753,97.3250152587891,97.3250152587891,95.2125152587891,1.82143197525987,2.13042399050094,3.72808914556179,98.1328808767832,102.356685815827,138.563952545243,4,4,6
2006,10,3,2006-05-10,0,0,0,26.11125831604,21.8825031280518,17.8175098419189,-0.0536020040512085,-0.0578268766403198,-0.0502145767211914,96.6500152587891,96.6375152587891,91.2125152587891,1.42568680674963,1.8400681603369,3.40535531035603,153.670130032655,155.180732199227,185.315064703659,6,6,7
2006,10,4,2006-05-10,0,0,0,26.9675052642822,22.6525043487549,18.5637592315674,-0.0555271148681641,-0.057102108001709,-0.047877025604248,93.5375152587891,93.5375152587891,85.3250152587891,1.80443322793074,2.18421721878498,3.65287666391812,169.205729937142,173.284375375672,189.557927337538,7,7,7
2006,10,5,2006-05-10,0,0,0,26.0700061798096,21.8075061798096,17.640002822876,-0.0449145793914795,-0.0552520275115967,-0.0557645082473755,93.5750152587891,93.5625152587891,86.3875152587891,1.31208721876977,1.66832293584864,3.58307618034525,138.532255967447,147.942497429145,149.168056896279,6,6,6
2006,10,6,2006-05-10,0,0,0,24.6854203542074,20.3395862579346,16.0395908355713,-0.0608457724253337,-0.075554092725118,-0.0806269447008769,93.7604319254557,93.7395985921224,91.5104319254557,1.9435675585939,2.21415689888488,3.79012718043736,85.6822732606463,90.1098209824345,106.809042542116,4,4,5
2006,11,1,2006-05-10,0,0,0,22.6625080108643,18.5312564849854,15.2825016021729,-0.0257521152496338,-0.0355894804000855,-0.0319645404815674,81.2375152587891,81.2250152587891,73.2750137329102,1.13834581774643,1.36452913666809,2.97575909137026,88.6791319884875,84.9411183470157,95.637870143491,4,4,4
2006,11,2,2006-05-10,0,0,0,21.9475070953369,17.7325000762939,13.9475086212158,-0.0219020128250122,-0.0252269983291626,-0.0130395650863647,87.0375152587891,86.9125152587891,83.3625152587891,1.62230849995286,1.78889061188174,3.78275631959135,105.404127061002,171.386180953064,192.559253401138,5,7,7
2006,11,3,2006-05-10,0,0,0,24.5850040435791,20.1762607574463,15.9387561798096,-0.0483269453048706,-0.0521019697189331,-0.0506270170211792,86.8625152587891,86.8375152587891,86.6375152587891,1.72823380948448,2.00945756589944,3.89812723726697,156.041859817808,159.38290770538,172.808337467878,6,6,7
2006,11,4,2006-05-10,0,0,0,23.3912570953369,19.0262577056885,15.203755569458,-0.0639145374298096,-0.0721395015716553,-0.0843019723892212,87.7500152587891,87.7500152587891,82.5625152587891,1.39757214094934,1.91264626959113,3.72610748702734,189.031467295959,191.016730441642,216.319143217936,7,7,8
2006,11,5,2006-05-10,0,0,0,21.5787601470947,17.3587558746338,13.5950107574463,-0.0355144023895264,-0.0399394989013672,-0.040652060508728,86.1500152587891,86.1500152587891,81.2000152587891,1.97779366621756,2.37198953920099,5.09120860520321,225.252758271572,216.98802209726,232.810192552042,9,8,9
2006,11,6,2006-05-10,0,0,0,21.0500019073486,16.678755569458,13.4200061798096,-0.0634521007537842,-0.0685271263122559,-0.0780894756317139,79.2750150680542,79.2750150680542,73.2625144958496,1.45365366553428,1.85442361163281,3.79167125608402,148.603046496058,151.094788568687,221.363894307204,6,6,8
2006,12,1,2006-05-10,0,0,0,19.9750049591064,15.5487552642822,12.2437564849854,-0.0919146060943603,-0.0943645238876343,-0.107014608383179,91.3875152587891,91.3875152587891,90.9875152587891,2.44571839405274,2.67045207582182,4.33371727891653,123.329891174927,125.822936436872,164.604676108869,5,5,6
2006,12,2,2006-05-10,0,0,0,22.4437641143799,17.9787540435791,14.1437580108643,-0.0986145973205566,-0.107489466667175,-0.119752025604248,87.0625150680542,87.0625150680542,86.1250150680542,2.80698966803159,3.27416162339571,5.63501221252835,165.458437220393,173.995649455959,192.25891687753,7,7,7
