year,month,hou,air2m
2012,4,6,19.037495803833
2012,5,1,18.7959980010986
2012,5,2,20.787495803833
2012,5,3,20.094998550415
2012,5,4,19.3554981231689
2012,5,5,19.5554981231689
2012,5,6,20.1537469228109
2012,6,1,20.4389972686768
2012,6,2,24.3904941558838
2012,6,3,23.2939990997314
2012,6,4,22.2015003204346
2012,6,5,23.8169986724854
2012,6,6,25.3000003814697
2012,7,1,26.08049659729
2012,7,2,26.4179996490479
2012,7,3,25.6544956207275
2012,7,4,24.8729999542236
2012,7,5,25.574995803833
2012,7,6,25.7424983978271
2012,8,1,25.252502822876
2012,8,2,24.8754993438721
2012,8,3,26.2149951934814
2012,8,4,26.1564990997314
2012,8,5,23.4585010528564
2012,8,6,23.7429103851318
2012,9,1,22.8730014801025
2012,9,2,23.0299976348877
2012,9,3,19.6305027008057
2012,9,4,18.9234943389893
2012,9,5,20.0660007476807
2012,9,6,17.7104999542236
2012,10,1,17.1274997711182
2012,10,2,17.8254962921143
2012,10,3,17.7024951934814
2012,10,4,15.7909961700439
2012,10,5,16.8219974517822
2012,10,6,15.0633334716161
2012,11,1,10.3905016422272
2012,11,2,11.4229937553406
2012,11,3,7.96699687242508
2012,11,4,8.75199906826019
2012,11,5,9.47950158119202
