year,month,hou,air2m
2006,4,5,21.0374973297119
2006,4,6,19.5739948272705
2006,5,1,22.2339939117432
2006,5,2,22.9324970245361
2006,5,3,17.7629947662354
2006,5,4,19.8199970245361
2006,5,5,22.6144962310791
2006,5,6,21.4737428029378
2006,6,1,23.517493057251
2006,6,2,23.7299961090088
2006,6,3,24.3264942169189
2006,6,4,24.7989963531494
2006,6,5,25.0569965362549
2006,6,6,25.0334949493408
2006,7,1,25.740994644165
2006,7,2,25.8904987335205
2006,7,3,26.3704944610596
2006,7,4,25.3929981231689
2006,7,5,26.0955020904541
2006,7,6,24.6924915313721
2006,8,1,24.9019992828369
2006,8,2,25.5410022735596
2006,8,3,26.0074939727783
2006,8,4,24.7339939117432
2006,8,5,24.060493850708
2006,8,6,25.1233297983805
2006,9,1,25.4344944000244
2006,9,2,20.4704959869385
2006,9,3,19.3649967193604
2006,9,4,20.1359958648682
2006,9,5,22.3724933624268
2006,9,6,23.5429935455322
2006,10,1,20.5374942779541
2006,10,2,20.6789920806885
2006,10,3,22.2444919586182
2006,10,4,22.4264911651611
2006,10,5,19.8954959869385
2006,10,6,17.5033334096273
2006,11,1,14.557498550415
2006,11,2,17.2670001983643
2006,11,3,14.5379901885986
2006,11,4,14.3714939117432
2006,11,5,13.2834934234619
2006,11,6,8.37399311065674
2006,12,1,7.76049814224243
2006,12,2,8.87499248981476
2006,12,3,8.22199568748474
2006,12,4,4.23299705982208
2006,12,5,5.2024977684021
2006,12,6,7.01624582211177
2007,1,1,5.41149749755859
2007,1,2,2.65949860997498
2007,1,3,6.26749575138092
2007,1,4,5.45399162769318
2007,1,5,5.08299403786659
2007,1,6,5.99749653041363
2007,2,1,8.36799638867378
2007,2,2,14.3559970617294
2007,2,3,15.4534976959229
2007,2,4,12.4744967937469
2007,2,5,12.9724964141846
2007,2,6,15.6133314768473
2007,3,1,14.6294924974442
2007,3,2,7.57299356460571
2007,3,3,16.1414966583252
2007,3,4,9.57649414539337
2007,3,5,17.2975009918213
2007,3,6,19.948751449585
2007,4,1,11.0934970140457
2007,4,2,14.6364963531494
2007,4,3,18.3974979400635
2007,4,4,16.9409931182861
2007,4,5,17.7930011749268
2007,4,6,17.9589954376221
2007,5,1,20.8839923858643
2007,5,2,21.6629962921143
2007,5,3,21.4204929351807
2007,5,4,21.5524936676025
2007,5,5,23.6709934234619
2007,5,6,24.8191636403402
2007,6,1,24.3809955596924
2007,6,2,24.1054996490479
2007,6,3,22.9654972076416
2007,6,4,24.898498916626
2007,6,5,25.5789981842041
2007,6,6,24.7715015411377
2007,7,1,25.1739917755127
2007,7,2,25.7369998931885
2007,7,3,26.2684909820557
2007,7,4,25.4914981842041
2007,7,5,25.6589984893799
2007,7,6,25.7383302052816
2007,8,1,25.9914951324463
2007,8,2,26.258491897583
2007,8,3,24.4694919586182
2007,8,4,24.7209934234619
2007,8,5,24.7229953765869
2007,8,6,25.2183259328206
2007,9,1,22.0394962310791
2007,9,2,22.2339954376221
2007,9,3,23.060493850708
2007,9,4,20.3224918365479
2007,9,5,22.7554981231689
2007,9,6,23.5024951934814
2007,10,1,23.145991897583
2007,10,2,18.9869968414307
2007,10,3,17.785493850708
2007,10,4,15.2104999542236
2007,10,5,18.5904941558838
2007,10,6,16.8529135386149
2007,11,1,12.1644931793213
2007,11,2,13.3294986724854
2007,11,3,15.5129962921143
2007,11,4,11.8114993810654
2007,11,5,11.6899951934814
2007,11,6,5.46499329209328
2007,12,1,8.02299511432648
2007,12,2,8.74699113368988
2007,12,3,10.386497759819
2007,12,4,10.2674929380417
2007,12,5,9.38699374198914
2007,12,6,6.00332807400264
2008,1,1,2.7954909875989
2008,1,2,14.3009983062744
2008,1,3,5.05899669080973
2008,1,4,2.28649595528841
2008,1,5,0.345001205801964
2008,1,6,-1.07083358957122
2008,2,1,-1.92650152258575
2008,2,2,-0.817500319704413
2008,2,3,1.31749723656103
2008,2,4,7.08149719238281
2008,2,5,12.3669940233231
2008,2,6,4.67312383651733
2008,3,1,10.4664965867996
2008,3,2,13.0009967803955
2008,3,3,16.8779926300049
2008,3,4,17.1414966583252
2008,3,5,13.5295017242432
2008,3,6,15.1558310190837
2008,4,1,16.4384998321533
2008,4,2,21.0110019683838
2008,4,3,18.6194965362549
2008,4,4,20.0854953765869
2008,4,5,16.1329975128174
2008,4,6,19.10549659729
2008,5,1,21.4159976959229
2008,5,2,20.3759922027588
2008,5,3,18.7154972076416
2008,5,4,20.847993850708
2008,5,5,23.4359973907471
2008,5,6,22.8937447865804
2008,6,1,23.2864963531494
2008,6,2,23.5500003814697
2008,6,3,23.1785022735596
2008,6,4,23.9249973297119
2008,6,5,25.5334980010986
2008,6,6,24.1529926300049
2008,7,1,24.8579959869385
2008,7,2,24.5054935455322
2008,7,3,25.1959934234619
2008,7,4,25.6069965362549
2008,7,5,25.3689945220947
2008,7,6,25.6137396494548
2008,8,1,25.2929996490479
2008,8,2,24.9944980621338
2008,8,3,25.1514972686768
2008,8,4,25.5864978790283
2008,8,5,25.5239978790283
2008,8,6,24.6508286794027
2008,9,1,23.7119998931885
2008,9,2,24.3239994049072
2008,9,3,23.4009952545166
2008,9,4,24.9054950714111
2008,9,5,25.037495803833
2008,9,6,19.6410007476807
2008,10,1,21.142493057251
2008,10,2,19.3144992828369
2008,10,3,18.6924976348877
2008,10,4,21.5444980621338
2008,10,5,19.044495010376
2008,10,6,19.157496770223
2008,11,1,19.6514987945557
2008,11,2,13.4899936676025
2008,11,3,11.5219974040985
2008,11,4,9.63499317169189
2008,11,5,9.66899297237396
2008,11,6,5.53699342608452
2008,12,1,8.26349351890385
2008,12,2,5.35899959802628
2008,12,3,7.01999669075012
2008,12,4,9.67349729537964
2008,12,5,2.45949398130178
2008,12,6,7.93624787032604
2009,1,1,4.57849886417389
2009,1,2,1.27399743646383
2009,1,3,1.3644988745451
2009,1,4,10.3134966850281
2009,1,5,3.74700168967247
2009,1,6,6.88249498481552
2009,2,1,13.0589939117432
2009,2,2,15.1139957427979
2009,2,3,20.2529941558838
2009,2,4,11.3484942674637
2009,2,5,17.8304981231689
2009,2,6,7.76165684064229
2009,3,1,7.17149662971497
2009,3,2,9.76550004482269
2009,3,3,10.5544923782349
2009,3,4,20.1564945220947
2009,3,5,16.3369937896729
2009,3,6,13.5683269500732
2009,4,1,14.3254962921143
2009,4,2,15.1789966583252
2009,4,3,19.6564914703369
2009,4,4,19.5829975128174
2009,4,5,19.3149951934814
2009,4,6,16.8279972076416
2009,5,1,19.8274951934814
2009,5,2,20.7254932403564
2009,5,3,23.256995010376
2009,5,4,21.3619968414307
2009,5,5,22.7639942169189
2009,5,6,20.7199942270915
2009,6,1,22.6254993438721
2009,6,2,24.1895008087158
2009,6,3,24.0724964141846
2009,6,4,25.5164920806885
2009,6,5,25.7109958648682
2009,6,6,24.9779956817627
2009,7,1,24.3829944610596
2009,7,2,25.6589984893799
2009,7,3,26.5724948883057
2009,7,4,26.2699939727783
2009,7,5,25.9899936676025
2009,7,6,25.5320784250895
2009,8,1,25.9704929351807
2009,8,2,24.9219974517822
2009,8,3,25.3444934844971
2009,8,4,25.5610004425049
2009,8,5,25.7704990386963
2009,8,6,24.3224964141846
2009,9,1,24.389497756958
2009,9,2,24.9414920806885
2009,9,3,24.5494968414307
2009,9,4,24.9990009307861
2009,9,5,21.5909961700439
2009,9,6,21.7895038604736
2009,10,1,20.0030017852783
2009,10,2,18.4664936065674
2009,10,3,19.3839954376221
2009,10,4,18.8875003814697
2009,10,5,17.9054950714111
2009,10,6,20.5675004323324
2009,11,1,10.2974977731705
2009,11,2,19.0159976959229
2009,11,3,7.34099586009979
2009,11,4,1.03149867989123
2009,11,5,8.02899795770645
2009,11,6,11.2360018491745
2009,12,1,7.48599705696106
2009,12,2,10.6989993810654
2009,12,3,9.48600181937218
2009,12,4,2.30249628275633
2009,12,5,9.44199392795563
2009,12,6,4.82666549086571
2010,1,1,7.40100113153458
2010,1,2,2.38899840191007
2010,1,3,3.27250214405358
2010,1,4,12.3734987258911
2010,1,5,4.84049685001373
2010,1,6,14.0079123179118
2010,2,1,9.6649965763092
2010,2,2,16.5774921417236
2010,2,3,-0.198498550057411
2010,2,4,2.82200621105731
2010,2,5,16.8119937896729
2010,2,6,18.684175491333
2010,3,1,16.0425052642822
2010,3,2,2.83500059619546
2010,3,3,14.3289981842041
2010,3,4,16.3184925079346
2010,3,5,13.912997674942
2010,3,6,14.4704138437907
2010,4,1,15.0925022125244
2010,4,2,15.8904956817627
2010,4,3,13.1559954166412
2010,4,4,18.7315021514893
2010,4,5,15.899002456665
2010,4,6,17.7549976348877
2010,5,1,21.633996963501
2010,5,2,20.0494983673096
2010,5,3,21.2589954376221
2010,5,4,22.8829944610596
2010,5,5,21.5175037384033
2010,5,6,23.3570817311605
2010,6,1,20.0144947052002
2010,6,2,21.9419940948486
2010,6,3,23.2234958648682
2010,6,4,25.0294986724854
2010,6,5,24.2609958648682
2010,6,6,24.9724979400635
2010,7,1,26.3104953765869
2010,7,2,26.2059986114502
2010,7,3,26.2274982452393
2010,7,4,25.3744968414307
2010,7,5,25.4045017242432
2010,7,6,25.0795803070068
2010,8,1,26.6020008087158
2010,8,2,25.9144931793213
2010,8,3,25.8159992218018
2010,8,4,24.8989948272705
2010,8,5,25.3064990997314
2010,8,6,23.1791667938232
2010,9,1,24.5179981231689
2010,9,2,24.8664966583252
2010,9,3,24.3479953765869
2010,9,4,25.4669971466064
2010,9,5,21.4619998931885
2010,9,6,21.1174961090088
2010,10,1,17.9154941558838
2010,10,2,19.5784976959229
2010,10,3,20.0625034332275
2010,10,4,18.7100025177002
2010,10,5,16.9919986724854
2010,10,6,9.29291468858719
2010,11,1,12.285998916626
2010,11,2,12.9409992218018
2010,11,3,14.3334979772568
2010,11,4,12.6539981842041
2010,11,5,11.1690021514893
2010,11,6,12.1880039215088
2010,12,1,12.8389972686768
2010,12,2,7.92300129532814
2010,12,3,9.31499965079129
2010,12,4,3.04350138902664
2010,12,5,5.7255020737648
2010,12,6,4.87833309546113
2011,1,1,0.117497238516808
2011,1,2,-0.47700044773519
2011,1,3,1.50900266347453
2011,1,4,-0.748498548567295
2011,1,5,-0.631497251987457
2011,1,6,2.10999954819368
2011,2,1,7.10599833615124
2011,2,2,13.1194979727268
2011,2,3,3.09000084251165
2011,2,4,5.66199636459351
2011,2,5,13.8879962921143
2011,2,6,16.6966673533122
2011,3,1,8.46699540615082
2011,3,2,9.00800044536591
2011,3,3,11.7955004692078
2011,3,4,12.406497502327
2011,3,5,8.41049675941467
2011,3,6,11.0295797586441
2011,4,1,13.7759982824326
2011,4,2,17.4404987335205
2011,4,3,19.9954975128174
2011,4,4,17.7049991607666
2011,4,5,18.0939960479736
2011,4,6,21.9564929962158
2011,5,1,19.2709934234619
2011,5,2,23.0175006866455
2011,5,3,20.4759998321533
2011,5,4,21.304504776001
2011,5,5,17.6204975128174
2011,5,6,21.6916624704997
2011,6,1,23.4829959869385
2011,6,2,24.8084995269775
2011,6,3,24.8169986724854
2011,6,4,25.0954959869385
2011,6,5,25.1574970245361
2011,6,6,24.7510013580322
2011,7,1,25.3584995269775
2011,7,2,25.6759983062744
2011,7,3,24.8424961090088
2011,7,4,24.5289936065674
2011,7,5,25.9364963531494
2011,7,6,26.0199998219808
2011,8,1,25.9505039215088
2011,8,2,25.2799991607666
2011,8,3,25.0425052642822
2011,8,4,25.2889942169189
2011,8,5,24.0304950714111
2011,8,6,23.4612445831299
2011,9,1,25.0805011749268
2011,9,2,24.3549991607666
2011,9,3,24.3759983062744
2011,9,4,19.9864978790283
2011,9,5,16.8979969024658
2011,9,6,22.9410022735596
2011,10,1,16.4589984893799
2011,10,2,20.5599964141846
2011,10,3,19.6614994049072
2011,10,4,16.3640018463135
2011,10,5,18.2679996490479
2011,10,6,15.2474994659424
2011,11,1,19.4540012359619
2011,11,2,14.7769947052002
2011,11,3,13.1664966583252
2011,11,4,17.031995010376
2011,11,5,12.523498916626
2011,11,6,14.9339999675751
2011,12,1,5.35499881953001
2011,12,2,5.00900275409222
2011,12,3,5.43399960845709
2011,12,4,1.56000055670738
2011,12,5,3.327003448084
2011,12,6,6.58416519562403
2012,1,1,3.95949855811894
2012,1,2,4.86049497723579
2012,1,3,7.09149792194366
2012,1,4,5.79849853515625
2012,1,5,-0.070997628569603
2012,1,6,4.45708358784517
2012,2,1,8.1635026216507
2012,2,2,3.39649658389389
2012,2,3,11.049000787735
2012,2,4,5.75499877929687
2012,2,5,11.8224962711334
2012,2,6,5.19187125563622
2012,3,1,11.6344973802567
2012,3,2,7.4239960193634
2012,3,3,11.6154955387115
2012,3,4,18.335998916626
2012,3,5,12.3244967699051
2012,3,6,15.5529181162516
2012,4,1,16.9399921417236
2012,4,2,18.083996963501
2012,4,3,18.8489963531494
2012,4,4,19.1870014190674
2012,4,5,18.964497756958
2012,4,6,21.4184986114502
2012,5,1,21.7555011749268
2012,5,2,23.9169986724854
2012,5,3,22.1395008087158
2012,5,4,22.4079944610596
2012,5,5,21.7145008087158
2012,5,6,22.5074965159098
2012,6,1,22.2094989776611
2012,6,2,25.4594989776611
2012,6,3,24.4899982452393
2012,6,4,24.3594989776611
2012,6,5,24.79299659729
2012,6,6,25.1724979400635
2012,7,1,25.1434970855713
2012,7,2,25.1534961700439
2012,7,3,25.6535007476807
2012,7,4,25.6919971466064
2012,7,5,25.3499988555908
2012,7,6,25.0249983469645
2012,8,1,25.2320011138916
2012,8,2,25.0020008087158
2012,8,3,25.7765003204346
2012,8,4,25.8000019073486
2012,8,5,23.6389957427979
2012,8,6,24.4970836639404
2012,9,1,23.569998550415
2012,9,2,24.5844974517822
2012,9,3,19.7404987335205
2012,9,4,19.8174976348877
2012,9,5,22.426997756958
2012,9,6,18.6414981842041
2012,10,1,18.3600009918213
2012,10,2,18.9864994049072
2012,10,3,20.3329990386963
2012,10,4,18.4544971466064
2012,10,5,19.2149967193604
2012,10,6,17.9070873260498
2012,11,1,13.174002456665
2012,11,2,13.3764957427979
2012,11,3,13.4360019445419
2012,11,4,11.0704988718033
2012,11,5,12.8164951324463
2012,11,6,10.0664980888367
2012,12,1,7.24700322151184
2012,12,2,8.01549849510193
2012,12,3,12.398996257782
2012,12,4,7.31299756616354
