year,month,hou,本候灯下白背飞虱虫量（头）,本侯灯下褐飞虱虫量（头）,本候灯下稻飞虱合计,1000hPa_air,925hPa_air,850hPa_air,1000hPa_omega,925hPa_omega,850hPa_omega,1000hPa_rhum,925hPa_rhum,850hPa_rhum,1000hPa_wind,925hPa_wind,850hPa_wind,1000hPa_azimuth,925hPa_azimuth,850hPa_azimuth,1000hPa_number,925hPa_number,850hPa_number
2000,10,1,,,,24.4887531280518,20.52375831604,16.8075031280518,-0.0185770034790039,-0.036152195930481,-0.0503395795822144,96.0250152587891,86.2125152587891,85.0000152587891,2.94292905692007,4.05175249943969,2.36288683979223,117.716434775017,142.163203139386,191.660713055363,5.0,6.0,7.0
2000,10,2,,,,23.9337497711182,20.0850070953369,16.4550052642822,-0.0023770809173584,0.0140104532241821,0.0235104084014893,92.7500152587891,83.2375152587891,73.2000152587891,2.94993533267972,3.78837841999993,2.35828975670101,59.0597624419018,79.3835502038779,169.723253645414,3.0,4.0,7.0
2000,10,3,,,,20.9350070953369,16.3025043487549,13.3037525177002,-0.0189895868301392,-0.0443271398544312,-0.0403394937515259,92.8500152587891,94.0875152587891,83.3125152587891,7.21505837428371,10.3602554640255,8.55098234701752,39.6269136411536,55.2496631901638,72.8652310022401,2.0,3.0,3.0
2000,10,4,,,,21.5337558746338,16.9625064849854,14.03000831604,-0.0118769407272339,-0.0213770389556885,-0.0152020215988159,92.6625152587891,93.7750152587891,90.5125152587891,5.63334502167417,7.29970238977848,4.54642229245788,38.5456886573186,65.0665411708719,111.894490091892,2.0,3.0,5.0
2000,10,5,,,,24.4512577056885,20.5974979400635,17.0675037384033,-0.0202145576477051,-0.0281646013259888,-0.0195894479751587,95.6625152587891,91.2125152587891,89.2750152587891,3.76420460227552,5.14338779152776,4.9249318421149,49.3789968954438,83.4976251243682,144.379120056093,3.0,4.0,6.0
2000,10,6,,,,19.3041756947835,14.818754196167,12.6875057021777,0.0054146250089009,-0.0067417025566101,-0.018877108891805,87.8125152587891,88.1458485921224,81.4791816075643,7.84628527377124,10.734045324563,8.3552593967155,12.6624762101458,32.3635391043363,46.0297595455977,1.0,2.0,3.0
2000,11,1,,,,17.2100086212158,13.3600070953369,11.3425066947937,0.0054229736328125,0.0212980270385742,0.0239854335784912,86.0500152587891,83.1500152587891,72.2625129699707,7.22273374452352,9.70739380595183,6.97925317898289,96.4989572345531,45.2538254039876,67.6747084544636,4.0,3.0,3.0
2000,11,2,,,,19.8562503814697,15.853755569458,13.2662616729736,-0.0255894899368286,-0.0613395214080811,-0.072089409828186,95.8250152587891,96.5000152587891,93.6625152587891,7.06914770266841,9.86372043474203,6.05705701024964,41.991630708682,65.6201361989176,92.0184756662776,2.0,3.0,4.0
2000,11,3,,,,16.5750049591064,13.1125064134598,11.9187563896179,-0.0114644765853882,-0.0637645244598389,-0.079276967048645,95.1125152587891,96.7875152587891,92.1500152587891,6.28625498407668,8.12088310818602,4.74630782784242,25.872598800842,55.0712760426017,104.403644642418,2.0,3.0,4.0
2000,11,4,,,,15.0637576818466,10.7362551450729,9.39375789761543,0.001672887802124,0.0048604488372802,0.0025354862213134,90.7750152587891,92.1125152587891,86.7375146865845,6.90291405665003,8.48477593597568,4.85387675831441,20.1522816457154,41.4749051603686,98.8882159474762,2.0,2.0,4.0
